Unnamed: 0,Name,Movie,Line,Sentiment,Irony,Hate,Intimacy
430,Yon-Rogg,captain_marvel.txt,"No, no codes. That system is fallible, as we've learned.",0.0,[ 1.2799705  -0.63740975],[ 1.5237293 -1.3864337],0.017004817724227905
431,Carol,captain_marvel.txt,"Okay, then let's do this.",0.5,[0.06132095 0.58629715],[ 1.0095831 -0.9493712],0.04915040731430054
432,Yon-Rogg,captain_marvel.txt,Who do I see when I commune with the Supreme Intelligence?,0.0,[ 1.7858769 -1.0281281],[ 1.9131061 -1.9857652],0.033145010471343994
433,Carol,captain_marvel.txt,"The person you most admire and respect, I guess. But you would never tell me who.",0.5,[ 0.90714645 -0.20604321],[ 1.742111  -1.7188003],0.15974758565425873
434,Yon-Rogg,captain_marvel.txt,And what is your earliest memory of Hala?,0.0,[ 2.1639085 -1.3617886],[ 1.9860983 -1.9702111],0.10789346694946289
435,Carol,captain_marvel.txt,The transfusion. Blue blood running through my veins.,0.0,[0.42604738 0.20227084],[ 1.6777142 -1.7917508],0.16402684152126312
436,Yon-Rogg,captain_marvel.txt,Whose blood?,0.0,[ 2.2896695 -1.3202412],[ 1.4321717 -1.5182084],0.17136842012405396
437,Carol,captain_marvel.txt,"(Carol looks sideways, confused and stumbed) Hmm.",-0.4,[ 1.552953  -0.7999554],[ 1.5593807 -1.6138474],0.02862381935119629
438,Yon-Rogg,captain_marvel.txt,That's my blood that's coursing through her veins.,0.0,[ 0.97236174 -0.39828822],[ 0.42077756 -0.50880367],0.16803425550460815
439,Yon-Rogg,captain_marvel.txt,What have you done with her?,0.0,[ 2.1752408 -1.3750048],[ 1.2914304 -1.2273958],0.16792146861553192
440,Yon-Rogg,captain_marvel.txt,She knows?,0.0,[ 1.6357969 -0.8275375],[ 1.0216569  -0.85283136],0.09781262278556824
441,Yon-Rogg,captain_marvel.txt,"Ronan, Skrulls have infiltrated C-53. Come at once.",0.0,[ 1.7649477 -0.9203476],[ 1.2815267 -1.3870939],0.02348768711090088
442,Carol,captain_marvel.txt,Passing 500 and climbing.,0.0,[ 0.8339514  -0.04679907],[ 1.3895231 -1.3700594],0.02830389142036438
443,Talos,captain_marvel.txt,"You know, you really shouldn't have that thing on your lap.",0.2,[ 1.2531173 -0.6982076],[ 1.4837848 -1.414713 ],0.16414326429367065
444,Fury,captain_marvel.txt,"Our little alliance with you is tenuous at best. And as long as he continues to freak you out (Fury picks up Goose and shoves him towards Talos' face. Talos jerks backward in his seat) like that, yeah I'm gonna keep giving him all the love and hugs he needs, right?",0.3096428571428571,[ 1.4922302  -0.84319955],[ 1.3933886 -1.642746 ],0.1751723438501358
445,Maria,captain_marvel.txt,Can I ask you something? Do you just turn into anything you want?,0.0,[ 2.34669   -1.3594569],[ 1.8697926 -1.9284395],0.109958216547966
446,Talos,captain_marvel.txt,"Ah well, I have to see it first.",0.25,[ 1.1717767 -0.447291 ],[ 1.3653477 -1.2634163],0.051947832107543945
447,Maria,captain_marvel.txt,Can you all do it?,0.0,[ 2.0236404 -1.0929047],[ 1.661353  -1.6576579],0.06782135367393494
448,Talos,captain_marvel.txt,"Physiologically, yeah. But it takes practice and, um, dare I say it, talent to do it well.",0.0,[ 1.6620553 -1.0072175],[ 1.475032  -1.3984438],0.0475614070892334
449,Fury,captain_marvel.txt,Can you turn into a cat?,0.0,[ 1.9078201 -1.0828261],[ 1.3975589 -1.4826428],0.05128985643386841
450,Talos,captain_marvel.txt,What's a cat?,0.0,[ 1.9315408  -0.98264945],[ 1.3091401 -1.3746439],0.039669156074523926
451,Maria,captain_marvel.txt,What about a filing cabinet?,0.0,[ 2.0229986 -1.2272892],[ 1.4369084 -1.3992343],0.025296926498413086
452,Talos,captain_marvel.txt,Why would I turn into a filing cabinet?,0.0,[ 2.074228  -1.2718868],[ 1.6613538 -1.6326762],0.04816058278083801
453,Fury,captain_marvel.txt,A venus fly trap. I'll give you $50 right now if you turn into a venus fly trap.,0.6285714285714287,[ 1.5689856 -1.0054662],[ 0.8395264 -0.8797606],0.04428422451019287
454,Carol,captain_marvel.txt,"Switching engines from Scramjet to fusion. Buckle up, folks.",0.0,[0.17294857 0.2614427 ],[ 1.7737148 -1.7232205],0.02272135019302368
455,Fury,captain_marvel.txt,"Hey. Is this normal, like space turbulence?",0.15,[ 1.6055055 -1.0052183],[ 1.7826811 -1.9380854],0.025204747915267944
456,Carol,captain_marvel.txt,Pretty much.,0.225,[0.18452035 0.37707648],[ 1.0908598 -0.95024  ],0.05089086294174194
457,Carol,captain_marvel.txt,Locking in coordinate grid.,0.0,[-0.05247596  0.60923964],[ 1.683369  -1.6556708],0.025555551052093506
458,Maria,captain_marvel.txt,Where is it?,0.0,[ 2.299449  -1.3155113],[ 1.2319605 -1.246886 ],0.02389395236968994
459,Talos,captain_marvel.txt,It's here. It's gotta be here.,0.0,[ 1.9283653 -1.026689 ],[ 1.3988215 -1.3639151],0.0442889928817749
460,Fury,captain_marvel.txt,"Well, is it in front of all that nothing, or behind it?",-0.4,[ 2.1002893 -1.3081228],[ 1.6366364 -1.5940053],0.04928269982337952
461,Maria,captain_marvel.txt,Is that it? The core?,0.0,[ 2.1417558 -1.242314 ],[ 1.4480125 -1.5608159],0.03001612424850464
462,Carol,captain_marvel.txt,"In her notes, she called it the Tesseract.",0.0,[ 0.9481609 -0.3285675],[ 1.6505091 -1.6116668],0.047841817140579224
463,Maria,captain_marvel.txt,Whoa. What was Lawson doing with all this kid stuff?,0.0,[ 1.5039368 -0.9083877],[ 1.7011508 -1.7190642],0.07250368595123291
464,Maria,captain_marvel.txt,We're not alone.,0.0,[ 0.8632884 -0.0626051],[ 1.695886  -1.5636126],0.09118613600730896
465,Carol,captain_marvel.txt,He didn't come here for the Tesseract.,0.0,[ 1.0912193 -0.5313882],[ 1.5596868 -1.6321024],0.041092365980148315
466,Talos,captain_marvel.txt,You did the right thing.,0.2857142857142857,[0.5157111 0.1713784],[ 1.6849536 -1.5636903],0.11982658505439758
467,Talos,captain_marvel.txt,"It's okay, it's okay. She's alright. She's a friend.",0.5,[ 1.0756466 -0.3375049],[ 1.776575  -1.6437651],0.1739463061094284
468,Carol,captain_marvel.txt,I'm not gonna hurt you.,0.0,[ 1.0919713  -0.32931828],[ 1.510007  -1.4453572],0.174115389585495
469,Talos,captain_marvel.txt,She led me to you.,0.0,[ 0.6098544  -0.04818691],[ 1.4057555 -1.3371276],0.1725039780139923
470,Carol,captain_marvel.txt,I'm so sorry. I didn't know.,-0.5,[ 1.0766534  -0.30515128],[ 1.7882365 -1.6050459],0.16377925872802734
471,Talos,captain_marvel.txt,"Carol, this is war. My hands are filthy from it too. But we're here now. You found my family. This is just the beginning. There's thousands of us separated from each other... scattered throughout the galaxy.",-0.4625,[ 1.8804015 -1.1019746],[ 1.7880864 -1.790726 ],0.1542639136314392
472,Fury,captain_marvel.txt,If I played the same pinball machine for six years I'd have some high scores too.,0.08,[-0.11020678  0.6317635 ],[ 1.6332093 -1.4942956],0.028194427490234375
473,Yon-Rogg,captain_marvel.txt,Fraternizing with the enemy?,0.0,[0.27038944 0.16404167],[ 1.4697076 -1.6384273],0.04779714345932007
474,Yon-Rogg,captain_marvel.txt,What did you do to your uniform?,0.0,[ 2.0759153 -1.3701411],[ 1.8389932 -1.8099836],0.11627484858036041
475,Talos,captain_marvel.txt,"You can see they're not soldiers, let them go. You can have me.",0.0,[ 1.7927388  -0.93920594],[ 0.9277198 -0.9282979],0.11046114563941956
476,Yon-Rogg,captain_marvel.txt,And the core?,0.0,[ 1.8168286 -0.9368126],[ 1.54607   -1.6034175],0.03600248694419861
477,Carol,captain_marvel.txt,You lied to me.,0.0,[0.36610264 0.29753357],[ 1.5666801 -1.4000205],0.1617904007434845
478,Yon-Rogg,captain_marvel.txt,I made you a better version of yourself. What's given can be taken away.,0.5,[ 1.7553217 -0.9362101],[ 1.7728217 -1.7993551],0.15782120823860168
479,Supreme Intelligence,captain_marvel.txt,There she is. Seems like you time on C-53 jogged the old memory. This jacket? It's killer by the way.,0.1,[ 1.6894177 -1.0837115],[ 1.4438177 -1.428223 ],0.10001075267791748
480,Supreme Intelligence,captain_marvel.txt,"The music, it's a nice touch.",0.6,[-0.15625495  0.7369032 ],[ 1.4765238 -1.4190222],0.10645788908004761
481,Carol,captain_marvel.txt,Let... me... out.,0.0,[ 1.0940595 -0.6610166],[ 1.3253828 -1.3348516],0.13544541597366333
482,Supreme Intelligence,captain_marvel.txt,No can do.,0.0,[ 0.90238774 -0.07378166],[ 1.1294676 -0.971322 ],0.03673511743545532
483,Carol,captain_marvel.txt,"If you hurt them, I will burn you to the ground.",0.0,[ 1.9798821 -1.1262144],[ 1.1236882 -1.1263739],0.14904716610908508
484,Supreme Intelligence,captain_marvel.txt,With what exactly? Your powers came from us.,0.25,[ 0.5604711  -0.01422141],[ 1.4957092 -1.4415352],0.06626695394515991
485,Carol,captain_marvel.txt,You didn't give me these powers. The blast did.,0.0,[ 0.988066   -0.36048633],[ 1.5393393 -1.6158868],0.05715608596801758
486,Supreme Intelligence,captain_marvel.txt,"And yet, you've never had the strength to control them on your own.",0.6,[ 1.30851   -0.5204818],[ 1.6405319 -1.4683944],0.13565406203269958
487,Fury,captain_marvel.txt,It's a cat. Not Hannibal Lecter.,0.0,[ 1.4860092 -0.6649724],[ 1.2174479 -1.470023 ],0.046970516443252563
488,Fury,captain_marvel.txt,That thing is clearly busted.,0.1,[ 0.75882554 -0.08119503],[ 1.1529006 -1.0816233],0.021176517009735107
489,Supreme Intelligence,captain_marvel.txt,"You did good, ace. Thanks to you, those insidious shapeshifters will threaten our borders no more.",0.2166666666666666,[-0.88455755  1.210096  ],[-0.44648087  0.41184825],0.1277308166027069
490,Carol,captain_marvel.txt,I used to believe your lies. But the Skrulls are just fighting for a home. You're talking about destroying them because they won't submit to your rule. And neither will I.,-0.2,[0.54528    0.16491169],[ 1.2067672 -1.2231077],0.11621570587158203
491,Supreme Intelligence,captain_marvel.txt,We found you. We embraced you as our own.,0.6,[ 1.3771197 -0.7313629],[ 2.0822167 -2.1833482],0.17171961069107056
492,Carol,captain_marvel.txt,"You stole me. From my home, my family, my friends.",0.0,[ 1.5724432  -0.80152714],[ 1.8608565 -1.7859312],0.1656586080789566
493,Supreme Intelligence,captain_marvel.txt,"It's cute how hard you try. Remember... without us...you're weak. (Carol pushes herself behind the wall, and sees a screen of her younger memories on Earth playing) You're flawed. Helpless. We saved you.",-0.1777777777777777,[ 1.1771744 -0.476682 ],[ 1.6043078 -1.4873648],0.17653495073318481
494,Supreme Intelligence,captain_marvel.txt,Without us... you're only human.,0.0,[ 0.96541536 -0.27331358],[ 1.8928684 -1.8421274],0.07852527499198914
495,Carol,captain_marvel.txt,You're right. I'm only human.,0.0952380952380952,[0.7591493  0.05179317],[ 1.7918175 -1.7021273],0.10764864087104797
496,Supreme Intelligence,captain_marvel.txt,"On Hala, you were reborn. Vers.",0.0,[ 1.5301104  -0.67535084],[ 1.7459265 -1.8059579],0.14053483307361603
497,Carol,captain_marvel.txt,My name... is Carol.,0.0,[ 1.1964784  -0.41209245],[ 1.5561621 -1.5461184],0.10117757320404053
498,Carol,captain_marvel.txt,"I've been fighting with one arm tied behind my back. But what happens... (Carol pulls out the chip attached to her neck, causing the energy from her fists to spread to cover her entire body) ...when I'm finally set free?",0.0,[ 1.7610617 -0.9410966],[ 1.3465099 -1.3836341],0.17189189791679382
499,Fury,captain_marvel.txt,"You know you're glowing, right?",0.2857142857142857,[-0.24657041  0.6368109 ],[ 1.4833351 -1.6709311],0.11407387256622314
500,Carol,captain_marvel.txt,"I'll explain it later. (Carol opens the lunchbox to reveal the Tesseract glowing inside) Take the Tesseract, leaving the lunchbox.",0.0,[ 1.3289785 -0.6267399],[ 1.4270252 -1.4019341],0.01919063925743103
501,Fury,captain_marvel.txt,(Fury has just unbuckled Goose's collar and is now holding her) Me?,0.0,[ 2.0944574 -1.3598709],[ 1.1715832 -1.4019059],0.1781424731016159
502,Carol,captain_marvel.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
503,Fury,captain_marvel.txt,I'm not touching that thing.,-0.25,[ 1.5851562  -0.77648175],[ 0.98768413 -0.98883915],0.09401103854179382
504,Carol,captain_marvel.txt,Want me to get you an oven mitt?,0.0,[ 2.0207226 -1.3689736],[ 1.528926 -1.61582 ],0.07688769698143005
505,Carol,captain_marvel.txt,Get the Skrulls in the QuadJet and go. Take the Flerken with you.,0.0,[ 1.9262977 -1.3261955],[ 1.3102571 -1.3602124],0.057238101959228516
506,Maria,captain_marvel.txt,What about you?,0.0,[ 2.135192  -1.2260127],[ 1.7640775 -1.7495345],0.17655116319656372
507,Carol,captain_marvel.txt,I'll buy you some time!,0.0,[ 1.668157   -0.89460135],[ 1.5854563 -1.5181113],0.17783313989639282
508,Fury,captain_marvel.txt,I'm picking you up now. I'm trusting you not to eat me.,0.0,[ 1.980853 -1.180694],[ 0.665309  -0.7822665],0.1733866184949875
509,Carol,captain_marvel.txt,Hey Guys. Arm-wrestle for the Tesseract.,0.0,[ 0.97058254 -0.38427565],[ 1.7265953 -1.7112995],0.028432846069335938
510,Yon-Rogg,captain_marvel.txt,I used to find you amusing. Let's put an end to this!,0.75,[0.33726072 0.22203696],[ 1.2113012 -1.2846717],0.14328180253505707
511,Maria,captain_marvel.txt,Okay.,0.5,[0.18276119 0.53094673],[ 0.928708   -0.86421824],0.030240356922149658
512,Fury,captain_marvel.txt,Good kitty.,0.7,[0.49218345 0.19333732],[ 1.2689309 -1.3786725],0.07036399841308594
513,Carol,captain_marvel.txt,You knew all along. Is that why we never hung out?,0.0,[ 1.5679102 -0.7806234],[ 1.6399412 -1.6341751],0.16741548478603363
514,Carol,captain_marvel.txt,Okay.,0.5,[0.18276119 0.53094673],[ 0.928708   -0.86421824],0.030240356922149658
515,Fury,captain_marvel.txt,"Now! Come on! Do your thing. Come on! Dammit, Goose. Pick a side.",0.0,[ 2.0396702 -1.1436261],[ 1.2026238 -1.1487805],0.17739206552505493
516,Talos,captain_marvel.txt,Play it cool. Just like Havana. Do you have the thing?,0.35,[ 1.6998647 -0.8433823],[ 1.905364 -1.795247],0.026317507028579712
517,Fury,captain_marvel.txt,Flerken kitty ate it.,0.0,[ 1.043673   -0.27006814],[ 0.90180147 -0.9958434 ],0.07722160220146179
518,Talos,captain_marvel.txt,Follow my lead. Cover her eyes. (to Soren),0.0,[ 1.9101758 -1.10069  ],[ 0.9974294 -0.9555403],0.17542901635169983
519,Talos,captain_marvel.txt,"Get on the ship. Let's go, let's go.",0.0,[ 1.7446609 -0.7349774],[ 0.6899607 -0.9357978],0.04653468728065491
520,Yon-Rogg,captain_marvel.txt,Nice diversion.,0.6,[-1.7665021  2.0764816],[ 1.2829413 -1.1681186],0.028147101402282715
521,Carol,captain_marvel.txt,"I could've swore, I put it in there.",0.0,[ 1.6060982 -0.8265903],[ 1.6165856 -1.506021 ],0.09618234634399414
522,Yon-Rogg,captain_marvel.txt,"Minn-Erva, take them down on a dropship.",-0.1555555555555555,[ 1.718608  -0.6303887],[ 1.1211019 -1.2772636],0.026829957962036133
523,Fury,captain_marvel.txt,"You all right, friend?",0.2857142857142857,[ 1.8050663  -0.86891115],[ 1.8896872 -1.9161187],0.15359905362129211
524,Talos,captain_marvel.txt,Never... better.,0.5,[0.20586686 0.33171096],[ 1.3239338 -1.2884337],0.09164801239967346
525,Maria,captain_marvel.txt,We've got a bogey. Coming in hot.,0.25,[ 1.6316607 -0.6539118],[ 1.4001867 -1.3851882],0.02529624104499817
526,Fury,captain_marvel.txt,Ha ha!,0.0,[-0.82591236  1.180092  ],[ 1.0728995 -1.0370103],0.03225782513618469
527,Maria,captain_marvel.txt,Yes! Boom!,0.0,[-0.83764136  1.3042046 ],[ 1.0347357 -1.0003089],0.025502294301986694
528,Fury,captain_marvel.txt,What the hell was that?,0.0,[ 2.0768323 -1.1309335],[ 1.461639  -1.4013797],0.05293768644332886
529,Yon-Rogg,captain_marvel.txt,"I'm so proud of you. You've come a long way since I found you that day by the lake. But can you keep your emotions in check long enough to take me on? Or will it get the better of you, as always? I always told you... you'll be ready, the day you can knock me down as yourself. This is that moment. This is that moment, Vers! Turn off the light show, and prove, prove to me, you can beat me without...",0.2006944444444444,[ 2.2217603 -1.2695547],[ 1.6000968 -1.5308839],0.1727844476699829
530,Carol,captain_marvel.txt,I have nothing to prove to you.,0.0,[ 1.238679   -0.41703218],[ 1.7008749 -1.5892922],0.17156103253364563
531,Yon-Rogg,captain_marvel.txt,I can't go back empty-handed.,0.0,[ 1.9976939 -1.1681341],[ 1.4551191 -1.3890718],0.04406633973121643
532,Carol,captain_marvel.txt,"You won't be empty-handed. I'm sending you with a message. Tell the Supreme Intelligence that I'm coming to end it. The war, the lies, all of it.",0.0,[ 1.6305425 -0.9115468],[ 1.3516808 -1.3722104],0.11084075272083282
533,Yon-Rogg,captain_marvel.txt,You can't do this.,0.0,[ 1.147541  -0.4062163],[ 1.1267554 -1.0033424],0.07807612419128418
534,Fury,captain_marvel.txt,"That was a close call, huh, Goosey? Huh? The bad guy's still in there somewhere- [Goose scratches Nick Fury's eye] Oh! MOTHER FLERKEN!!!",-1.0,[ 1.9434808 -1.1823233],[ 0.91006935 -1.1909354 ],0.08079314231872559
535,Maria,captain_marvel.txt,You okay?,0.5,[ 1.9940616 -1.0107061],[ 1.6277424 -1.6502446],0.13329826295375824
536,Fury,captain_marvel.txt,Yeah. It's just a scratch. [a serious scratch is shown on his left eye],-0.1666666666666666,[ 1.4737655  -0.81406975],[ 1.8843482 -1.9367619],0.03636825084686279
537,Talos,captain_marvel.txt,No...,0.0,[ 1.03108    -0.24985173],[ 1.2106153 -1.1053911],0.028332144021987915
538,Carol,captain_marvel.txt,I can't believe you got into the raddest dogfight ever.,0.0,[-0.16856003  0.7224592 ],[ 1.6118697 -1.5062133],0.07541888952255249
539,Maria,captain_marvel.txt,I'd say you arrived just in time.,0.0,[ 1.0803177  -0.31149533],[ 1.8211325 -1.7571539],0.0643138587474823
540,Fury,captain_marvel.txt,That's some nifty flying you did out there. SHIELD could always use a good pilot like you.,0.7,[ 0.8084348  -0.09405772],[ 1.5143589 -1.5950347],0.0362471342086792
541,Maria,captain_marvel.txt,I'll consider it. As long as you don't call my flying nifty again. How's your eye?,-0.05,[ 1.983897  -1.2796899],[ 1.6080893 -1.5772126],0.15067285299301147
542,Fury,captain_marvel.txt,Getting better every second.,0.25,[0.06795478 0.8088465 ],[ 1.3773509 -1.3188587],0.09025195240974426
543,Carol,captain_marvel.txt,"Just so I'm clear, you were Soh-Larr, and the SHIELD agent?",0.1,[ 1.751585  -1.1056955],[ 1.914102  -2.0775332],0.07787716388702393
544,Fury,captain_marvel.txt,"Keller. Tied my boss up, stole his identity.",0.0,[ 0.8299607  -0.27270234],[ 1.3748952 -1.4735146],0.15581434965133667
545,Talos,captain_marvel.txt,I borrowed his likeness. I'm no thief.,0.0,[ 1.6202598 -1.0605773],[ 1.502381  -1.6693124],0.17238934338092804
546,Talos,captain_marvel.txt,Whose side are you on?,0.0,[ 2.3453324 -1.4499176],[ 1.5904518 -1.6962162],0.09219041466712952
547,Fury,captain_marvel.txt,"You're good to go here til you recover, but you and your family will need a new look.",0.4181818181818181,[ 1.802954 -1.141233],[ 1.9512056 -1.8501803],0.17328500747680664
548,Talos,captain_marvel.txt,I could go back to being your boss.,0.0,[0.62630534 0.03473212],[ 1.5158539 -1.2896057],0.16368240118026733
549,Fury,captain_marvel.txt,Please don't.,0.0,[ 1.0394514 -0.3235501],[ 1.3507206 -1.2571259],0.09042692184448242
550,Talos,captain_marvel.txt,Come on. I love sporting his beautiful blue eyes.,0.45,[ 0.80924904 -0.11556414],[ 1.4330779 -1.3533577],0.19786188006401062
551,Monica,captain_marvel.txt,"No way, you guys have the best eyes. Don't ever change your eyes.",1.0,[ 0.83091414 -0.33571476],[ 1.7032139 -1.5521222],0.17172393202781677
552,Carol,captain_marvel.txt,I'll help you find a home. Finish what Mar-Vell started.,0.0,[ 1.2794106 -0.6294225],[ 1.9244736 -2.097138 ],0.060604214668273926
553,Monica,captain_marvel.txt,"They can stay here with us, can't they, Mom?",0.0,[ 1.6343399  -0.82566226],[ 0.7364334 -0.6961072],0.14732879400253296
554,Maria,captain_marvel.txt,"They won't be safe here, baby. Auntie Carol is right. They need their own home.",0.4619047619047619,[ 1.9430766 -1.1259345],[ 0.6045118 -0.73936  ],0.1362772434949875
555,Carol,captain_marvel.txt,I'll be back before you know it.,0.0,[ 1.0924673  -0.18724155],[ 1.436221  -1.3504165],0.12259292602539062
556,Monica,captain_marvel.txt,Maybe I can fly up and meet you halfway.,0.8,[ 1.6536359  -0.79645103],[ 1.6963459 -1.7100698],0.10216197371482849
557,Fury,captain_marvel.txt,"Only if you learn to glow, like your Auntie Carol.",0.0,[0.28582206 0.24320564],[ 1.5503622 -1.5876113],0.0991707444190979
558,Monica,captain_marvel.txt,Or maybe I'll build a spaceship. You don't know.,0.0,[ 1.7595549 -1.0195409],[ 1.2244436 -1.3293326],0.0553378164768219
559,Carol,captain_marvel.txt,He doesn't.,0.0,[0.34835988 0.19458404],[ 1.0800933 -1.0053005],0.05472618341445923
560,Carol,captain_marvel.txt,Keep the Tesseract on Earth. Hidden.,-0.1666666666666666,[ 0.86505395 -0.47057998],[ 1.445379  -1.3719536],0.021491587162017822
561,Fury,captain_marvel.txt,You're sure that's what Marvel would want?,0.5,[0.01874762 0.3555619 ],[ 1.4595224 -1.403488 ],0.06886529922485352
562,Carol,captain_marvel.txt,Mar-Vell.,0.0,[ 0.84643644 -0.15940768],[ 1.2844704 -1.2544652],0.030818194150924683
563,Fury,captain_marvel.txt,That's what I said.,0.0,[ 0.7614709  -0.04293579],[ 1.3963867 -1.2897934],0.04673856496810913
564,Carol,captain_marvel.txt,It's two words. Mar-Vell.,0.0,[ 1.6299974  -0.50515336],[ 1.7316657 -1.6550887],0.023945629596710205
565,Fury,captain_marvel.txt,"Mar-Vell. Marvel sounds a lot better. You know, like the Marvelettes? [Singing]  Oh, yeah, wait a minute Mr. Postman. Ay, ay, ay, ay, Mr. Postman.  Not ringing any bells?",0.5,[0.10885532 0.21586934],[ 1.8438576 -2.113973 ],0.03977316617965698
566,Carol,captain_marvel.txt,Keep singing. Maybe it'll come back to me.,0.0,[ 1.6149976  -0.78508335],[ 1.8455962 -1.7643285],0.14658603072166443
567,Carol,captain_marvel.txt,"I upgraded it. Range should be, a couple galaxies, at least.",-0.3,[ 1.7665452  -0.92044187],[ 1.6369675 -1.5358852],0.021685868501663208
568,Fury,captain_marvel.txt,What? You think I'm gonna crank call you?,0.0,[ 1.2972705  -0.37117037],[ 1.617683  -1.6010628],0.10928794741630554
569,Carol,captain_marvel.txt,For emergencies only. Okay?,0.25,[ 1.8321254 -0.943356 ],[ 1.3122543 -1.3663834],0.02109086513519287
570,Fury,captain_marvel.txt,"Well, if you're ever passing back through this galaxy, be sure to give a brother a shout.",0.25,[ 1.7880136 -1.1172224],[ 1.69988   -1.9009933],0.0782296359539032
571,Monica,captain_marvel.txt,We got the ketchup stain off.,0.0,[0.6821685  0.15947649],[ 1.3111048 -1.3646616],0.02279871702194214
572,Carol,captain_marvel.txt,"Thanks, Lieutenant Trouble. It's hard for me to say goodbye, too.",-0.0972222222222222,[ 0.98957235 -0.15328845],[ 2.2238038 -2.1432207],0.08134809136390686
573,Maria,captain_marvel.txt,Go on.,0.0,[ 0.82060474 -0.06210131],[ 0.9919504 -0.8731159],0.029269307851791382
574,Fury,captain_marvel.txt,I'll neither confirm nor deny the facts of that story.,0.0,[ 1.8430847 -1.091576 ],[ 1.5233635 -1.3643855],0.04581227898597717
575,Fury,captain_marvel.txt,I'm sure it will turn up somewhere.,0.5,[ 1.3699051  -0.62270075],[ 1.4780899 -1.4574145],0.05058971047401428
576,Fury,captain_marvel.txt,Then what?,0.0,[ 1.4769584  -0.72748303],[ 1.2653733 -1.1933383],0.05090394616127014
577,Fury,captain_marvel.txt,We have no idea what other intergalactic threats are out there. And our one-woman security force had a prior commitment on the other side of the universe. SHIELD alone can't protect us. We need to find more.,0.0625,[ 1.464868  -0.7843092],[ 1.1263591 -1.1697406],0.025971531867980957
578,Fury,captain_marvel.txt,More heroes.,0.5,[-1.1046685  1.6516509],[ 1.4893825 -1.4342245],0.051321178674697876
579,Fury,captain_marvel.txt,We found her and we weren't even looking.,0.0,[ 1.1528887  -0.45763278],[ 1.8661243 -1.7586365],0.12109184265136719
580,Carol,captain_marvel.txt,Where's Fury?,0.0,[ 1.9890789 -1.1039245],[ 1.2193171 -1.2820219],0.02141273021697998
